well_tag_number,drilling_method_code
30183,OTHER
30184,OTHER
30185,OTHER
30186,OTHER
30187,OTHER
30188,OTHER
30189,OTHER
30190,OTHER
30193,OTHER
30194,OTHER
30195,OTHER
30197,OTHER
30198,OTHER
30199,OTHER
30202,OTHER
30205,OTHER
30207,OTHER
30208,OTHER
30209,OTHER
30213,OTHER
30215,OTHER
30216,AIR_ROTARY
30221,OTHER
30223,OTHER
30224,OTHER
30227,OTHER
30236,OTHER
30237,OTHER
30238,OTHER
30239,OTHER
30240,OTHER
30244,OTHER
30248,OTHER
30250,OTHER
30252,OTHER
30253,OTHER
30254,OTHER
30255,OTHER
30258,OTHER
30259,OTHER
30260,OTHER
30261,OTHER
30262,OTHER
30263,OTHER
30267,OTHER
30274,OTHER
30275,OTHER
30276,OTHER
30279,OTHER
30280,OTHER
30282,OTHER
30286,OTHER
30289,OTHER
30290,OTHER
30291,OTHER
30292,OTHER
30294,OTHER
30297,OTHER
30298,OTHER
30300,OTHER
30301,OTHER
30302,OTHER
30304,OTHER
30308,OTHER
30309,OTHER
30313,OTHER
30314,OTHER
30315,OTHER
30317,OTHER
30318,OTHER
30325,OTHER
30327,OTHER
30328,OTHER
30329,CABLE_TOOL
30330,OTHER
30331,OTHER
30332,CABLE_TOOL
30333,OTHER
30334,OTHER
30336,OTHER
30338,OTHER
30341,OTHER
30342,OTHER
30343,OTHER
30345,OTHER
30349,OTHER
30350,CABLE_TOOL
30351,OTHER
30353,OTHER
30354,OTHER
30356,OTHER
30357,OTHER
30362,OTHER
30363,OTHER
30364,OTHER
30368,OTHER
30370,OTHER
30373,OTHER
30375,OTHER
30376,OTHER
30379,OTHER
30380,OTHER
30382,OTHER
30383,OTHER
30385,OTHER
30387,OTHER
30388,CABLE_TOOL
30391,OTHER
30397,OTHER
30401,OTHER
30408,OTHER
30409,OTHER
30411,OTHER
30412,OTHER
30413,OTHER
30414,OTHER
30416,CABLE_TOOL
30417,OTHER
30418,OTHER
30424,OTHER
30425,OTHER
30426,CABLE_TOOL
30427,OTHER
30429,OTHER
30434,OTHER
30436,OTHER
30438,OTHER
30439,OTHER
30440,OTHER
30442,OTHER
30443,OTHER
30449,AIR_ROTARY
30450,OTHER
30451,OTHER
30454,OTHER
30457,OTHER
30460,OTHER
30462,OTHER
30463,OTHER
30465,OTHER
30466,OTHER
30468,OTHER
30469,OTHER
30473,OTHER
30476,OTHER
30477,OTHER
30478,OTHER
30479,OTHER
30480,OTHER
30481,OTHER
30482,OTHER
30483,OTHER
30484,OTHER
30485,OTHER
30486,OTHER
30487,OTHER
30489,OTHER
30490,OTHER
30492,CABLE_TOOL
30494,OTHER
30495,OTHER
30496,OTHER
30499,OTHER
30500,OTHER
30502,OTHER
30503,OTHER
30504,CABLE_TOOL
30505,OTHER
30506,OTHER
30507,OTHER
30508,CABLE_TOOL
30509,OTHER
30510,OTHER
30511,OTHER
30512,OTHER
30513,OTHER
30517,CABLE_TOOL
30519,OTHER
30522,OTHER
30526,OTHER
30528,OTHER
30530,CABLE_TOOL
30531,OTHER
30540,OTHER
30541,CABLE_TOOL
30542,CABLE_TOOL
30543,OTHER
30546,CABLE_TOOL
30547,OTHER
30553,OTHER
30554,OTHER
30555,CABLE_TOOL
30557,OTHER
30559,OTHER
30563,OTHER
30564,OTHER
30566,OTHER
30567,OTHER
30568,OTHER
30569,OTHER
30572,OTHER
30575,OTHER
30576,CABLE_TOOL
30577,OTHER
30579,OTHER
30582,OTHER
30586,OTHER
30588,OTHER
30591,CABLE_TOOL
30592,OTHER
30594,CABLE_TOOL
30595,OTHER
30597,OTHER
30598,OTHER
30602,CABLE_TOOL
30603,OTHER
30605,OTHER
30607,OTHER
30608,OTHER
30610,OTHER
30613,OTHER
30614,OTHER
30618,OTHER
30620,OTHER
30622,OTHER
30624,OTHER
30626,CABLE_TOOL
30627,CABLE_TOOL
30628,OTHER
30629,OTHER
30630,OTHER
30633,OTHER
30634,OTHER
30637,OTHER
30638,OTHER
30639,OTHER
30641,OTHER
30642,CABLE_TOOL
30643,OTHER
30644,OTHER
30645,OTHER
30647,OTHER
30648,OTHER
30649,OTHER
30651,OTHER
30652,OTHER
30653,OTHER
30654,OTHER
30656,OTHER
30657,OTHER
30658,OTHER
30661,OTHER
30662,OTHER
30664,OTHER
30668,OTHER
30672,OTHER
30674,OTHER
30675,OTHER
30676,OTHER
30679,OTHER
30681,OTHER
30682,OTHER
30684,OTHER
30685,OTHER
30686,OTHER
30688,OTHER
30690,CABLE_TOOL
30691,OTHER
30692,OTHER
30695,OTHER
30697,OTHER
30698,OTHER
30699,OTHER
30700,OTHER
30701,OTHER
30702,OTHER
30703,OTHER
30704,OTHER
30705,OTHER
30706,OTHER
30707,OTHER
30708,OTHER
30710,OTHER
30711,OTHER
30716,OTHER
30717,OTHER
30720,OTHER
30722,OTHER
30723,OTHER
30724,OTHER
30725,OTHER
30727,OTHER
30728,OTHER
30729,OTHER
30730,OTHER
30732,CABLE_TOOL
30733,OTHER
30734,OTHER
30737,OTHER
30739,OTHER
30740,OTHER
30741,OTHER
30743,OTHER
30744,OTHER
30745,OTHER
30746,OTHER
30748,CABLE_TOOL
30749,OTHER
30750,OTHER
30752,OTHER
30755,OTHER
30757,OTHER
30758,CABLE_TOOL
30760,OTHER
30761,OTHER
30762,CABLE_TOOL
30768,OTHER
30770,OTHER
30772,OTHER
30774,OTHER
30775,OTHER
30776,OTHER
30780,OTHER
30782,OTHER
30783,OTHER
30785,OTHER
30790,OTHER
30791,CABLE_TOOL
30792,OTHER
30794,OTHER
30798,OTHER
30799,OTHER
30801,OTHER
30802,OTHER
30804,OTHER
30807,OTHER
30808,OTHER
30810,OTHER
30812,CABLE_TOOL
30813,OTHER
30814,OTHER
30817,OTHER
30818,OTHER
30819,OTHER
30821,OTHER
30823,OTHER
30824,OTHER
30827,OTHER
30828,OTHER
30830,OTHER
30831,OTHER
30834,OTHER
30835,OTHER
30836,OTHER
30837,OTHER
30838,OTHER
30839,OTHER
30842,OTHER
30844,OTHER
30845,OTHER
30846,OTHER
30853,OTHER
30856,OTHER
30857,OTHER
30860,OTHER
30862,OTHER
30863,OTHER
30865,OTHER
30866,OTHER
30867,OTHER
30868,OTHER
30871,CABLE_TOOL
30873,OTHER
30874,OTHER
30876,OTHER
30881,OTHER
30882,OTHER
30883,OTHER
30884,OTHER
30888,OTHER
30890,OTHER
30892,OTHER
30894,OTHER
30895,OTHER
30898,OTHER
30899,OTHER
30900,OTHER
30902,OTHER
30903,OTHER
30904,CABLE_TOOL
30905,OTHER
30906,OTHER
30907,OTHER
30908,OTHER
30914,OTHER
30915,OTHER
30916,OTHER
30917,OTHER
30919,OTHER
30920,OTHER
30924,OTHER
30925,OTHER
30929,OTHER
30930,OTHER
30932,OTHER
30933,OTHER
30934,OTHER
30935,OTHER
30936,OTHER
30938,OTHER
30940,OTHER
30944,OTHER
30949,OTHER
30951,OTHER
30954,OTHER
30955,OTHER
30957,OTHER
30958,OTHER
30960,OTHER
30961,OTHER
30962,OTHER
30963,OTHER
30966,OTHER
30968,OTHER
30970,OTHER
30972,OTHER
30975,OTHER
30976,OTHER
30978,OTHER
30983,OTHER
30984,OTHER
30985,OTHER
30986,OTHER
30987,OTHER
30988,OTHER
30990,OTHER
30991,OTHER
30992,OTHER
30993,AIR_ROTARY
30994,OTHER
31001,OTHER
31004,OTHER
31005,OTHER
31006,OTHER
31007,OTHER
31008,OTHER
31011,OTHER
31013,OTHER
31014,OTHER
31016,OTHER
31017,OTHER
31018,OTHER
31022,OTHER
31026,OTHER
31027,OTHER
31028,OTHER
31030,OTHER
31031,OTHER
31032,AIR_ROTARY
31037,OTHER
31041,OTHER
31044,OTHER
31046,OTHER
31047,OTHER
31048,OTHER
31050,OTHER
31052,OTHER
31054,OTHER
31056,OTHER
31057,OTHER
31061,CABLE_TOOL
31063,OTHER
31072,OTHER
31073,OTHER
31075,OTHER
31076,OTHER
31077,OTHER
31078,OTHER
31081,CABLE_TOOL
31082,OTHER
31085,OTHER
31086,OTHER
31087,OTHER
31090,OTHER
31091,OTHER
31093,OTHER
31096,OTHER
31097,OTHER
31100,OTHER
31101,OTHER
31102,OTHER
31105,OTHER
31106,OTHER
31109,OTHER
31110,OTHER
31111,OTHER
31112,OTHER
31113,OTHER
31114,OTHER
31116,OTHER
31117,OTHER
31118,OTHER
31121,OTHER
31123,OTHER
31124,OTHER
31125,OTHER
31126,OTHER
31127,OTHER
31129,OTHER
31130,OTHER
31133,OTHER
31137,OTHER
31141,OTHER
31142,OTHER
31143,OTHER
31144,OTHER
31149,OTHER
31150,OTHER
31151,OTHER
31160,OTHER
31165,OTHER
31167,OTHER
31168,OTHER
31169,OTHER
31170,OTHER
31174,OTHER
31175,OTHER
31176,OTHER
31182,OTHER
31184,OTHER
31185,OTHER
31186,OTHER
31187,OTHER
31189,OTHER
31190,OTHER
31192,OTHER
31194,OTHER
31201,OTHER
31202,OTHER
31203,OTHER
31204,OTHER
31209,OTHER
31212,OTHER
31213,OTHER
31214,OTHER
31216,OTHER
31219,OTHER
31223,OTHER
31224,OTHER
31226,OTHER
31227,OTHER
31228,OTHER
31230,OTHER
31235,OTHER
31238,CABLE_TOOL
31240,OTHER
31241,OTHER
31242,OTHER
31244,OTHER
31248,OTHER
31250,OTHER
31254,OTHER
31256,CABLE_TOOL
31257,OTHER
31258,OTHER
31259,OTHER
31261,OTHER
31265,OTHER
31267,OTHER
31268,OTHER
31271,OTHER
31272,OTHER
31273,OTHER
31274,OTHER
31276,OTHER
31278,OTHER
31282,OTHER
31283,OTHER
31284,OTHER
31287,OTHER
31288,CABLE_TOOL
31290,OTHER
31292,OTHER
31295,OTHER
31296,OTHER
31297,OTHER
31300,OTHER
31302,OTHER
31303,OTHER
31304,OTHER
31307,OTHER
31308,OTHER
31312,OTHER
31315,OTHER
31317,OTHER
31320,OTHER
31321,OTHER
31323,OTHER
31325,OTHER
31326,OTHER
31327,OTHER
31330,OTHER
31335,OTHER
31336,OTHER
31337,OTHER
31343,OTHER
31344,OTHER
31345,OTHER
31346,OTHER
31348,OTHER
31349,OTHER
31350,OTHER
31351,OTHER
31353,OTHER
31358,OTHER
31359,OTHER
31360,OTHER
31362,OTHER
31373,OTHER
31374,OTHER
31377,OTHER
31378,OTHER
31379,OTHER
31380,OTHER
31383,OTHER
31385,OTHER
31390,OTHER
31392,OTHER
31395,OTHER
31396,OTHER
31397,OTHER
31398,OTHER
31401,OTHER
31405,OTHER
31406,OTHER
31407,OTHER
31413,OTHER
31419,OTHER
31420,OTHER
31423,OTHER
31424,OTHER
31425,OTHER
31426,OTHER
31427,OTHER
31429,OTHER
31430,OTHER
31431,OTHER
31433,OTHER
31435,OTHER
31437,OTHER
31440,OTHER
31441,OTHER
31442,OTHER
31443,OTHER
31444,OTHER
31445,OTHER
31446,OTHER
31449,OTHER
31451,OTHER
31454,OTHER
31455,OTHER
31456,OTHER
31457,OTHER
31459,OTHER
31460,OTHER
31462,OTHER
31464,OTHER
31465,OTHER
31466,OTHER
31468,OTHER
31469,OTHER
31478,OTHER
31479,OTHER
31480,OTHER
31482,OTHER
31483,OTHER
31484,OTHER
31485,OTHER
31486,OTHER
31488,OTHER
31489,OTHER
31490,OTHER
31493,OTHER
31494,OTHER
31496,OTHER
31497,OTHER
31498,OTHER
31499,OTHER
31500,OTHER
31502,OTHER
31503,OTHER
31504,OTHER
31505,OTHER
31508,OTHER
31509,OTHER
31510,OTHER
31511,OTHER
31512,OTHER
31514,OTHER
31518,OTHER
31519,OTHER
31521,OTHER
31522,OTHER
31527,OTHER
31528,OTHER
31529,OTHER
31532,OTHER
31533,OTHER
31534,OTHER
31538,OTHER
31540,OTHER
31541,OTHER
31542,OTHER
31543,OTHER
31544,OTHER
31546,OTHER
31547,OTHER
31549,OTHER
31550,OTHER
31551,OTHER
31553,OTHER
31554,OTHER
31555,OTHER
31556,OTHER
31557,OTHER
31558,OTHER
31559,OTHER
31560,AIR_ROTARY
31561,OTHER
31562,OTHER
31563,OTHER
31565,OTHER
31566,OTHER
31568,OTHER
31570,OTHER
31576,OTHER
31581,OTHER
31583,OTHER
31584,OTHER
31587,OTHER
31588,OTHER
31589,OTHER
31590,OTHER
31591,OTHER
31592,OTHER
31594,OTHER
31595,OTHER
31596,OTHER
31597,OTHER
31599,OTHER
31600,OTHER
31601,OTHER
31604,OTHER
31606,OTHER
31608,OTHER
31610,OTHER
31611,OTHER
31612,OTHER
31615,OTHER
31616,OTHER
31617,OTHER
31618,OTHER
31619,OTHER
31620,OTHER
31621,OTHER
31623,OTHER
31624,OTHER
31627,OTHER
31628,OTHER
31629,OTHER
31630,OTHER
31631,OTHER
31634,OTHER
31636,OTHER
31638,OTHER
31641,OTHER
31642,OTHER
31644,OTHER
31646,OTHER
31647,OTHER
31648,OTHER
31649,OTHER
31650,OTHER
31651,OTHER
31654,OTHER
31657,OTHER
31660,OTHER
31664,OTHER
31665,OTHER
31667,OTHER
31670,OTHER
31675,OTHER
31677,OTHER
31680,OTHER
31681,OTHER
31683,OTHER
31684,OTHER
31685,OTHER
31687,OTHER
31695,OTHER
31696,EXCAVATING
31697,OTHER
31698,OTHER
31699,OTHER
31703,OTHER
31705,OTHER
31712,OTHER
31713,OTHER
31715,OTHER
31718,OTHER
31719,OTHER
31723,OTHER
31724,OTHER
31725,OTHER
31726,OTHER
31727,OTHER
31729,OTHER
31731,OTHER
31732,OTHER
31733,OTHER
31734,OTHER
31735,OTHER
31736,OTHER
31737,OTHER
31742,OTHER
31744,OTHER
31746,OTHER
31747,OTHER
31748,OTHER
31749,AIR_ROTARY
31754,OTHER
31755,OTHER
31756,OTHER
31757,OTHER
31758,OTHER
31759,OTHER
31761,OTHER
31762,OTHER
31765,OTHER
31766,OTHER
31767,OTHER
31768,OTHER
31769,OTHER
31771,OTHER
31772,OTHER
31773,OTHER
31774,OTHER
31776,OTHER
31777,OTHER
31778,OTHER
31780,OTHER
31781,OTHER
31782,OTHER
31783,OTHER
31784,OTHER
31786,OTHER
31787,OTHER
31788,OTHER
31789,OTHER
31791,OTHER
31792,OTHER
31793,OTHER
31797,OTHER
31798,OTHER
31800,OTHER
31802,OTHER
31803,OTHER
31805,OTHER
31807,OTHER
31808,OTHER
31809,OTHER
31810,OTHER
31812,OTHER
31813,CABLE_TOOL
31814,CABLE_TOOL
31816,CABLE_TOOL
31817,CABLE_TOOL
31818,CABLE_TOOL
31821,OTHER
31822,EXCAVATING
31824,OTHER
31825,OTHER
31826,OTHER
31827,OTHER
31829,OTHER
31833,OTHER
31834,OTHER
31837,OTHER
31838,OTHER
31839,OTHER
31844,OTHER
31845,OTHER
31847,OTHER
31852,OTHER
31861,OTHER
31863,OTHER
31864,OTHER
31865,OTHER
31866,OTHER
31867,OTHER
31868,OTHER
31869,OTHER
31870,OTHER
31871,OTHER
31872,OTHER
31873,OTHER
31874,OTHER
31875,OTHER
31876,OTHER
31877,OTHER
31878,OTHER
31879,OTHER
31880,OTHER
31881,OTHER
31883,OTHER
31884,OTHER
31885,OTHER
31886,OTHER
31887,OTHER
31888,OTHER
31889,OTHER
31891,EXCAVATING
31892,OTHER
31894,OTHER
31896,OTHER
31901,OTHER
31902,OTHER
31903,OTHER
31904,OTHER
31905,EXCAVATING
31907,OTHER
31911,OTHER
31913,EXCAVATING
31916,EXCAVATING
31918,EXCAVATING
31919,EXCAVATING
31920,OTHER
31921,OTHER
31922,EXCAVATING
31923,OTHER
31924,OTHER
31927,OTHER
31929,EXCAVATING
31930,EXCAVATING
31932,OTHER
31933,OTHER
31936,OTHER
31938,OTHER
31940,OTHER
31941,EXCAVATING
31942,OTHER
31943,OTHER
31944,OTHER
31945,OTHER
31947,OTHER
31948,OTHER
31949,CABLE_TOOL
31950,OTHER
31951,OTHER
31957,OTHER
31958,EXCAVATING
31962,EXCAVATING
31964,EXCAVATING
31965,EXCAVATING
31967,EXCAVATING
31968,EXCAVATING
31969,OTHER
31971,EXCAVATING
31972,EXCAVATING
31973,OTHER
31974,EXCAVATING
31975,EXCAVATING
31976,OTHER
31977,OTHER
31978,OTHER
31979,CABLE_TOOL
31980,OTHER
31983,OTHER
31984,OTHER
31985,OTHER
31987,OTHER
31989,OTHER
31990,OTHER
31991,OTHER
31992,OTHER
31993,OTHER
31994,OTHER
31995,OTHER
31996,OTHER
31997,OTHER
31998,OTHER
31999,OTHER
32001,OTHER
32002,OTHER
32003,OTHER
32004,OTHER
32006,CABLE_TOOL
32007,OTHER
32008,OTHER
32009,OTHER
32011,OTHER
32012,OTHER
32013,OTHER
32014,OTHER
32015,OTHER
32016,OTHER
32017,OTHER
32018,OTHER
32019,OTHER
32020,OTHER
32021,OTHER
32023,OTHER
32025,OTHER
32026,OTHER
32027,OTHER
32028,OTHER
32034,OTHER
32035,OTHER
32037,OTHER
32038,OTHER
32039,OTHER
32041,OTHER
32043,OTHER
32045,OTHER
32046,OTHER
32047,AIR_ROTARY
32048,OTHER
32049,OTHER
32050,OTHER
32051,OTHER
32053,OTHER
32055,OTHER
32057,OTHER
32058,OTHER
32059,OTHER
32060,OTHER
32062,OTHER
32063,OTHER
32064,OTHER
32065,OTHER
32067,OTHER
32070,OTHER
32071,OTHER
32073,OTHER
32075,OTHER
32078,OTHER
32081,OTHER
32083,OTHER
32085,OTHER
32086,OTHER
32087,OTHER
32088,OTHER
32090,OTHER
32091,OTHER
32095,OTHER
32097,OTHER
32099,OTHER
32100,OTHER
32101,CABLE_TOOL
32103,OTHER
32104,OTHER
32108,OTHER
32109,OTHER
32110,OTHER
32112,OTHER
32114,CABLE_TOOL
32118,CABLE_TOOL
32121,OTHER
32122,OTHER
32123,OTHER
32124,OTHER
32126,OTHER
32127,OTHER
32133,OTHER
32134,OTHER
32137,OTHER
32139,OTHER
32140,OTHER
32141,OTHER
32142,OTHER
32143,OTHER
32145,OTHER
32146,OTHER
32147,OTHER
32148,OTHER
32149,OTHER
32152,CABLE_TOOL
32153,OTHER
32156,OTHER
32157,OTHER
32159,OTHER
32160,OTHER
32161,OTHER
32162,OTHER
32164,OTHER
32165,OTHER
32166,OTHER
32167,OTHER
32168,OTHER
32169,OTHER
32170,OTHER
32171,OTHER
32172,OTHER
32174,OTHER
32175,OTHER
32176,OTHER
32177,OTHER
32179,CABLE_TOOL
32180,OTHER
32182,OTHER
32184,OTHER
32185,OTHER
32187,OTHER
32188,CABLE_TOOL
32189,OTHER
32190,OTHER
32191,OTHER
32192,OTHER
32194,OTHER
32198,OTHER
32201,OTHER
32203,OTHER
32205,OTHER
32206,CABLE_TOOL
32207,OTHER
32208,OTHER
32209,OTHER
32211,OTHER
32212,OTHER
32216,OTHER
32217,OTHER
32218,OTHER
32220,OTHER
32221,OTHER
32223,OTHER
32224,OTHER
32226,OTHER
32228,OTHER
32233,OTHER
32234,OTHER
32235,OTHER
32237,OTHER
32238,OTHER
32240,OTHER
32241,OTHER
32242,OTHER
32243,OTHER
32244,OTHER
32245,OTHER
32246,OTHER
32248,OTHER
32249,OTHER
32250,OTHER
32251,OTHER
32252,OTHER
32253,OTHER
32258,OTHER
32260,OTHER
32263,OTHER
32271,OTHER
32272,OTHER
32273,OTHER
32275,OTHER
32277,OTHER
32281,OTHER
32284,OTHER
32285,OTHER
32287,OTHER
32288,OTHER
32289,OTHER
32290,OTHER
32292,OTHER
32294,OTHER
32295,OTHER
32296,OTHER
32299,OTHER
32301,OTHER
32302,OTHER
32304,OTHER
32305,OTHER
32306,OTHER
32307,OTHER
32309,OTHER
32310,OTHER
32311,OTHER
32312,OTHER
32313,OTHER
32316,OTHER
32317,OTHER
32318,OTHER
32319,OTHER
32321,OTHER
32322,OTHER
32324,OTHER
32325,OTHER
32328,OTHER
32330,OTHER
32331,OTHER
32332,OTHER
32334,OTHER
32335,OTHER
32338,OTHER
32340,OTHER
32342,OTHER
32343,OTHER
32344,OTHER
32349,CABLE_TOOL
32352,OTHER
32353,OTHER
32355,OTHER
32358,OTHER
32359,OTHER
32360,OTHER
32363,OTHER
32364,OTHER
32365,OTHER
32366,OTHER
32367,OTHER
32368,OTHER
32369,OTHER
32371,OTHER
32372,OTHER
32373,OTHER
32376,OTHER
32378,CABLE_TOOL
32379,OTHER
32380,OTHER
32381,OTHER
32383,OTHER
32384,OTHER
32385,OTHER
32386,OTHER
32388,OTHER
32389,OTHER
32390,OTHER
32391,OTHER
32392,OTHER
32393,OTHER
32395,CABLE_TOOL
32396,CABLE_TOOL
32403,OTHER
32405,OTHER
32407,OTHER
32409,OTHER
32410,OTHER
32411,OTHER
32412,OTHER
32413,AIR_ROTARY
32414,OTHER
32415,OTHER
32416,OTHER
32417,OTHER
32418,OTHER
32419,OTHER
32420,OTHER
32421,OTHER
32423,OTHER
32424,OTHER
32426,OTHER
32428,OTHER
32430,OTHER
32432,OTHER
32433,OTHER
32434,OTHER
32435,OTHER
32436,OTHER
32439,OTHER
32440,OTHER
32444,OTHER
32445,OTHER
32446,OTHER
32447,OTHER
32448,OTHER
32449,OTHER
32450,OTHER
32451,OTHER
32453,OTHER
32454,OTHER
32455,OTHER
32456,OTHER
32457,OTHER
32459,OTHER
32460,OTHER
32461,OTHER
32463,OTHER
32464,OTHER
32465,OTHER
32466,OTHER
32469,OTHER
32470,OTHER
32475,OTHER
32477,OTHER
32478,OTHER
32479,OTHER
32480,OTHER
32482,OTHER
32483,OTHER
32484,OTHER
32485,OTHER
32486,OTHER
32487,OTHER
32488,CABLE_TOOL
32489,OTHER
32490,OTHER
32491,OTHER
32493,OTHER
32494,OTHER
32496,OTHER
32497,OTHER
32498,UNK
32500,OTHER
32501,OTHER
32502,OTHER
32504,OTHER
32506,OTHER
32507,OTHER
32508,OTHER
32511,OTHER
32512,OTHER
32514,OTHER
32515,OTHER
32516,OTHER
32517,OTHER
32518,OTHER
32521,OTHER
32523,OTHER
32525,OTHER
32526,OTHER
32529,OTHER
32531,OTHER
32532,OTHER
32533,OTHER
32536,OTHER
32538,OTHER
32539,OTHER
32540,OTHER
32544,OTHER
32545,OTHER
32546,OTHER
32547,OTHER
32550,OTHER
32552,OTHER
32553,OTHER
32554,OTHER
32556,OTHER
32557,OTHER
32559,OTHER
32560,OTHER
32561,OTHER
32562,OTHER
32563,OTHER
32564,OTHER
32565,OTHER
32566,OTHER
32567,OTHER
32568,OTHER
32569,OTHER
32570,OTHER
32571,OTHER
32574,OTHER
32575,OTHER
32576,OTHER
32577,OTHER
32578,OTHER
32579,OTHER
32582,OTHER
32583,OTHER
32586,OTHER
32587,OTHER
32588,OTHER
32589,OTHER
32590,CABLE_TOOL
32591,OTHER
32592,OTHER
32594,OTHER
32596,OTHER
32597,OTHER
32598,OTHER
32600,OTHER
32601,OTHER
32602,OTHER
32603,OTHER
32604,OTHER
32605,OTHER
32606,OTHER
32607,CABLE_TOOL
32608,OTHER
32611,OTHER
32614,OTHER
32615,OTHER
32616,OTHER
32619,OTHER
32621,OTHER
32622,OTHER
32624,OTHER
32625,OTHER
32628,OTHER
32629,OTHER
32630,OTHER
32631,OTHER
32632,OTHER
32633,OTHER
32635,OTHER
32636,OTHER
32637,OTHER
32638,OTHER
32639,OTHER
32640,OTHER
32643,OTHER
32644,OTHER
32646,OTHER
32647,OTHER
32648,OTHER
32649,OTHER
32651,OTHER
32653,OTHER
32655,OTHER
32658,OTHER
32659,OTHER
32662,OTHER
32663,OTHER
32665,OTHER
32667,OTHER
32668,OTHER
32670,AIR_ROTARY
32671,OTHER
32672,OTHER
32677,OTHER
32678,OTHER
32679,OTHER
32680,OTHER
32681,OTHER
32682,OTHER
32683,OTHER
32684,OTHER
32686,OTHER
32687,OTHER
32688,OTHER
32689,OTHER
32690,OTHER
32692,OTHER
32693,OTHER
32695,OTHER
32697,CABLE_TOOL
32698,OTHER
32699,OTHER
32700,OTHER
32701,OTHER
32702,OTHER
32703,OTHER
32704,OTHER
32705,OTHER
32706,OTHER
32707,OTHER
32708,OTHER
32709,OTHER
32710,OTHER
32711,OTHER
32712,OTHER
32713,OTHER
32715,OTHER
32717,OTHER
32719,OTHER
32720,OTHER
32721,CABLE_TOOL
32722,OTHER
32723,OTHER
32724,OTHER
32725,OTHER
32726,OTHER
32727,OTHER
32728,OTHER
32729,OTHER
32732,OTHER
32733,OTHER
32735,OTHER
32736,OTHER
32737,OTHER
32738,OTHER
32739,OTHER
32741,OTHER
32744,OTHER
32745,OTHER
32746,OTHER
32747,OTHER
32749,OTHER
32750,OTHER
32751,OTHER
32752,OTHER
32754,OTHER
32755,OTHER
32756,OTHER
32758,AIR_ROTARY
32759,OTHER
32763,OTHER
32764,OTHER
32766,OTHER
32768,OTHER
32769,OTHER
32770,OTHER
32773,OTHER
32774,OTHER
32776,OTHER
32778,OTHER
32781,OTHER
32783,OTHER
32784,OTHER
32786,OTHER
32787,OTHER
32788,OTHER
32791,OTHER
32792,OTHER
32794,OTHER
32795,OTHER
32797,OTHER
32798,OTHER
32799,OTHER
32800,OTHER
32802,OTHER
32804,OTHER
32806,AIR_ROTARY
32807,OTHER
32808,OTHER
32809,OTHER
32811,OTHER
32813,OTHER
32814,OTHER
32815,OTHER
32816,OTHER
32817,OTHER
32818,OTHER
32820,OTHER
32821,OTHER
32822,OTHER
32823,OTHER
32824,OTHER
32825,OTHER
32827,OTHER
32830,OTHER
32831,OTHER
32833,OTHER
32834,OTHER
32839,OTHER
32840,OTHER
32842,OTHER
32843,OTHER
32844,OTHER
32845,OTHER
32846,OTHER
32849,OTHER
32850,OTHER
32851,OTHER
32852,OTHER
32853,OTHER
32854,OTHER
32855,OTHER
32856,OTHER
32857,OTHER
32858,OTHER
32859,OTHER
32860,OTHER
32861,OTHER
32862,OTHER
32863,OTHER
32865,OTHER
32866,OTHER
32867,OTHER
32868,OTHER
32872,OTHER
32873,OTHER
32875,OTHER
32876,OTHER
32877,OTHER
32880,OTHER
32881,OTHER
32883,OTHER
32884,OTHER
32886,OTHER
32888,OTHER
32890,OTHER
32894,OTHER
32895,OTHER
32896,OTHER
32898,OTHER
32900,OTHER
32901,OTHER
32902,OTHER
32903,OTHER
32905,OTHER
32906,OTHER
32909,OTHER
32911,OTHER
32913,OTHER
32916,OTHER
32922,OTHER
32923,OTHER
32925,CABLE_TOOL
32926,OTHER
32927,OTHER
32929,OTHER
32930,OTHER
32931,OTHER
32933,OTHER
32935,OTHER
32936,OTHER
32938,OTHER
32939,OTHER
32940,OTHER
32943,OTHER
32944,OTHER
32945,OTHER
32948,OTHER
32951,OTHER
32953,OTHER
32954,OTHER
32957,OTHER
32958,OTHER
32959,OTHER
32960,OTHER
32962,OTHER
32963,OTHER
32964,OTHER
32966,OTHER
32967,OTHER
32968,OTHER
32971,OTHER
32973,OTHER
32975,OTHER
32976,OTHER
32977,OTHER
32979,OTHER
32980,OTHER
32981,OTHER
32982,OTHER
32983,OTHER
32986,OTHER
32987,OTHER
32988,OTHER
32991,OTHER
32992,OTHER
32993,OTHER
32994,OTHER
32995,OTHER
32997,OTHER
32998,OTHER
32999,OTHER
33000,OTHER
33003,OTHER
33004,OTHER
33005,OTHER
33006,OTHER
33009,OTHER
33010,OTHER
33011,OTHER
33012,OTHER
33013,OTHER
33014,OTHER
33016,OTHER
33017,OTHER
33018,OTHER
33019,OTHER
33020,OTHER
33022,OTHER
33025,OTHER
33028,OTHER
33030,OTHER
33031,OTHER
33033,OTHER
33034,OTHER
33035,OTHER
33038,OTHER
33039,OTHER
33041,OTHER
33042,OTHER
33043,OTHER
33044,OTHER
33045,OTHER
33046,OTHER
33048,OTHER
33050,OTHER
33051,OTHER
33053,OTHER
33057,OTHER
33058,OTHER
33060,OTHER
33061,OTHER
33062,OTHER
33064,OTHER
33067,OTHER
33069,OTHER
33070,OTHER
33071,OTHER
33073,CABLE_TOOL
33074,OTHER
